DateTime,heii_qu,heii_qd,heni_qu,isli_qu
4/21/1989,13215.69,3960,127.58,700.2
4/22/1989,14621.43,4410,95.84,839.59
4/23/1989,15199.95,4770,159.38,774.41
4/24/1989,15066.12,4960,32.68,685.93
4/25/1989,14070.97,5250,0.81,765.64
4/26/1989,13718.98,5570,-125.63,503.85
4/27/1989,12197.15,6020,192.24,1040.06
4/28/1989,10060.59,6420,-29.91,573.13
4/29/1989,9172.59,6840,127.97,845.07
4/30/1989,8310.68,7310,33.78,719.28
5/1/1989,8142.52,7860,-122.02,749.89
5/2/1989,9395.46,8240,283.01,1242.39
5/3/1989,10807.52,8620,-28.87,978
5/4/1989,10748.45,9220,96.91,1417.61
5/5/1989,11439.1,9620,-59.82,1054.08
5/6/1989,13189.65,9720,-28.19,1566.95
5/7/1989,16222.01,9940,64.72,1935.73
5/8/1989,19624.98,10300,222.58,2017.28
5/9/1989,22791.02,11000,224.3,1929.81
5/10/1989,25346.72,11300,-124.98,2158.22
5/11/1989,29616.83,11700,65.73,2066.09
5/12/1989,28185.97,11500,288.66,1784.57
5/13/1989,24922.18,11100,-220.32,1157.17
5/14/1989,20994.81,10900,225.44,1140.94
5/15/1989,18538.08,10800,129.43,1233.46
5/16/1989,18194.66,11400,-62.53,1316.79
5/17/1989,19455.31,12400,130.63,1367.97
5/18/1989,20455.13,12500,66.38,707.92
5/19/1989,20885.94,12500,98.69,1577.04
5/20/1989,18196.16,12800,2.52,802.67
5/21/1989,17519.04,13900,196.24,936.71
5/22/1989,19270.11,14500,-62.52,837.87
5/23/1989,21721.67,14600,193.86,945.84
5/24/1989,23621.5,14600,-351.09,709.84
5/25/1989,21254.01,14500,228.13,792.51
5/26/1989,16324.83,14100,2.3,805.24
5/27/1989,15295.65,14000,160.5,707.29
5/28/1989,14958.74,14000,378.39,1187.48
5/29/1989,16630.74,14000,-154.88,713.13
5/30/1989,18104.03,14100,127.7,893.73
5/31/1989,17637.3,14100,-154.63,574.69
6/1/1989,16463.28,14100,2.01,718.84
6/2/1989,17464.13,13600,96.04,776.77
6/3/1989,20440.1,12700,64.07,1191.22
6/4/1989,25697.17,11800,254.77,1403.4
6/5/1989,21684.31,11400,97.76,1052.18
6/6/1989,21652.99,11400,160.91,1085.16
6/7/1989,22771.35,11000,34.13,910.91
6/8/1989,23661.78,10500,98.46,947.92
6/9/1989,25443.59,10400,130.18,1019.6
6/10/1989,24296.15,10500,610.26,1370.78
6/11/1989,23035.37,10400,-187.71,513.13
6/12/1989,23406.49,10000,97.45,891.85
6/13/1989,21991.89,9770,97.49,756.24
6/14/1989,20513.61,9710,97.9,804.09
6/15/1989,20737.9,9830,2.61,539.36
6/16/1989,22584.77,10400,353.98,1099.28
6/17/1989,22886.33,10800,131.2,800.45
6/18/1989,20914.14,10900,99.41,705.54
6/19/1989,19911.1,10900,326.69,906.88
6/20/1989,20756.4,10900,231.04,773.28
6/21/1989,19862.2,10900,35.39,530.98
6/22/1989,15938.58,10900,133.77,418.72
6/23/1989,14445.69,10800,-161,586.91
6/24/1989,13159.19,10800,-24.46,480.57
6/25/1989,12357.01,10700,88.55,662.11
6/26/1989,11961.06,10600,-9.49,465.55
6/27/1989,10961.42,10600,151.43,324.94
6/28/1989,12327.11,10900,50.89,803.92
6/29/1989,11902.36,11700,18.27,595.67
6/30/1989,12537.62,12500,-46.86,396.04
7/1/1989,12835.92,12400,18.96,373.22
7/2/1989,12908.19,12500,19.6,375.86
7/3/1989,12373.29,12800,-45.87,340.99
7/4/1989,12286.65,12700,19.89,434.01
7/5/1989,11750.84,12700,-175.28,310.28
7/6/1989,11791.61,13200,118.37,560.38
7/7/1989,11754.99,13700,-11.04,455.22
7/8/1989,10797.17,13900,120.43,516.14
7/9/1989,9870.45,13900,-172.76,353.62
7/10/1989,11108.25,13800,-7.89,486.45
7/11/1989,10729.75,13800,155.46,686.07
7/12/1989,10146.68,13800,24.78,526.22
7/13/1989,9749.96,13800,-40.4,459.73
7/14/1989,10860.33,13800,57.94,592.73
7/15/1989,9652.35,13300,123.83,149.9
7/16/1989,8753.99,13300,-16.63,829.96
7/17/1989,8567.08,13200,-16.06,454.53
7/18/1989,7777.94,12700,-15.48,484.88
7/19/1989,7823.99,12400,-14.91,531.49
7/20/1989,7641.17,12400,-14.33,399.08
7/21/1989,7315.59,12500,-13.77,515.42
7/22/1989,7566.22,12500,-13.19,584.73
7/23/1989,7557.27,12500,-12.61,458.81
7/24/1989,7611.66,12500,-12.04,685.53
7/25/1989,6555.05,12100,-11.47,493.54
7/26/1989,6506.16,12000,-10.9,812.25
7/27/1989,6622.14,11800,-10.32,427.46
7/28/1989,6862.06,11800,-9.75,699.81
7/29/1989,6420.55,11700,-9.17,645.49
7/30/1989,6418.8,11200,-8.6,301.16
7/31/1989,5869.66,11000,-8.03,864.23
8/1/1989,5664.25,10700,-7.45,599.66
8/2/1989,5996.83,10600,-6.88,582.69
8/3/1989,6089.47,10600,-6.31,567.24
8/4/1989,5181.57,10300,-5.74,663.02
8/5/1989,5117.62,10200,-5.16,601.9
8/6/1989,5273.77,9740,-4.59,618.15
8/7/1989,4965.58,9410,-4.01,612.17
8/8/1989,4669.47,9460,-3.44,629.78
8/9/1989,5223.53,9440,-2.87,434.94
8/10/1989,4904.96,9470,-2.29,717.89
8/11/1989,5523.46,9460,-1.72,691.98
8/12/1989,4588.09,9470,-1.14,771.52
8/13/1989,5533.78,9500,-0.57,527.76
8/14/1989,5130.65,9430,0,548.05
8/15/1989,5143,9060,0.57,597.04
8/16/1989,5462.71,8870,1.15,503.35
8/17/1989,4680.43,8840,8.71,603.56
8/18/1989,4771.06,8560,-113.51,348.87
8/19/1989,5723.56,8340,16.71,620.12
8/20/1989,4591.14,8340,81.64,666.18
8/21/1989,4960.99,8320,17.26,573.63
8/22/1989,4593.05,8300,-46.74,509.06
8/23/1989,4534.18,8120,115.38,645.37
8/24/1989,4620.49,8040,-175.63,562.87
8/25/1989,4651.1,8050,50.44,670
8/26/1989,4764.91,8020,180.56,720.93
8/27/1989,4575.09,7960,51.7,542.99
8/28/1989,4171.4,7980,18.47,675.65
8/29/1989,4123.84,8090,50.74,583.02
8/30/1989,3768.28,8340,-44.55,432.27
8/31/1989,4070.24,8820,19.1,595
9/1/1989,4078.65,8810,19.65,488.49
9/2/1989,3968.42,8810,-13.09,470.08
9/3/1989,3934.77,8810,19.53,497.37
9/4/1989,3679.34,8780,-45.4,455.43
9/5/1989,3622,8810,275.5,743.78
9/6/1989,3619.65,9220,-204.16,234.21
9/7/1989,3986.12,9250,83.35,637.23
9/8/1989,4154.13,9250,66.22,546.09
9/9/1989,4127.96,9260,17.9,487
9/10/1989,5469.57,9250,18.83,439.32
9/11/1989,4026.05,9230,46.65,493.35
9/12/1989,4075.42,8970,15.61,469.95
9/13/1989,3891.36,8650,15.09,491.62
9/14/1989,3955.62,8630,14.82,465.13
9/15/1989,3928.98,8620,13.78,461.35
9/16/1989,3647.61,8610,13.7,487.39
9/17/1989,4120.89,8490,189.78,588.24
9/18/1989,4525.04,8210,-49.04,606.21
9/19/1989,4251.99,7830,13.43,500.78
9/20/1989,4055.24,7490,13.2,437.82
9/21/1989,3719.38,7160,12.89,416.99
9/22/1989,3964.23,6840,12.7,468.37
9/23/1989,3842.24,6520,12.21,444.53
9/24/1989,3938.47,6180,-81.86,377.36
9/25/1989,3352.02,5860,12.05,421.49
9/26/1989,3966.44,5600,388.87,930.41
9/27/1989,3777.78,5430,360.79,958.13
9/28/1989,4377.55,5430,10.8,365.86
9/29/1989,3412.41,5420,-180.28,257.35
9/30/1989,3741.86,5400,-650.22,-210.99
10/1/1989,4097,5470,260,755.98
10/2/1989,4044,5440,-53.18,514.5
10/3/1989,4274.28,5450,355.29,838.59
10/4/1989,4672.78,5320,-276.94,227.19
10/5/1989,4178.33,5000,103.68,546.28
10/6/1989,4358.97,4680,103.95,550.05
10/7/1989,3744.07,4530,-87.25,320.08
10/8/1989,3696.48,4380,39.87,478.69
10/9/1989,3888.27,4120,7.66,419.71
10/10/1989,3550.55,3960,-151.01,289.93
10/11/1989,3976.78,3860,229.63,615.61
10/12/1989,3133.31,3580,7.24,334.44
10/13/1989,3517.98,3430,6.74,505.15
10/14/1989,3345.55,3430,6.4,421.31
10/15/1989,3520.62,3430,38.21,454.51
10/16/1989,3568.94,3410,-57.69,300.33
10/17/1989,3237.26,3440,-58.62,787.09
10/18/1989,3289.65,3430,5,374.15
10/19/1989,3411.91,3430,36.82,468.87
10/20/1989,3537.17,3380,-58.57,402.91
10/21/1989,3388.63,3350,132.2,590.01
10/22/1989,3690.1,3360,-26.83,126.95
10/23/1989,3286.27,3360,100.27,684.29
10/24/1989,3513.79,3350,-28.43,403.42
10/25/1989,3791.34,3350,417.57,886.57
10/26/1989,3874.29,3370,-319.71,119.18
10/27/1989,3712.83,3370,64.88,499.55
10/28/1989,3387.28,3270,386.7,848.36
10/29/1989,3852.99,3090,-320.99,80.07
10/30/1989,3522.97,3050,64.93,471.07
10/31/1989,3014.29,3040,0.76,471.98
11/1/1989,3419.7,3010,-191.37,156.31
11/2/1989,3107.02,2870,0.76,412.49
11/3/1989,2862.42,2660,192.89,604.21
11/4/1989,4072.85,2390,32.86,633.73
11/5/1989,3963.41,2220,32.89,322.41
11/6/1989,3342.26,2010,194.1,672.34
11/7/1989,3543.98,1920,65.44,673.44
11/8/1989,3610.1,1700,-353.57,-254.52
11/9/1989,3084.34,1470,193.65,708.63
11/10/1989,3553.07,1390,0.76,420.03
11/11/1989,2900,1380,0.76,421.18
11/12/1989,3145.97,1380,97.52,520.64
11/13/1989,3275.75,1370,-31.52,456.77
11/14/1989,3279.91,1370,455.14,879.22
11/15/1989,3050.79,1360,-162.09,164.42
11/16/1989,2604.37,1380,-64.18,329.18
11/17/1989,3081.77,1370,-31.72,395.09
11/18/1989,2706.88,1360,163.23,591.75
11/19/1989,3139.69,1370,-96.82,294.34
11/20/1989,3014.63,1350,98.34,490.34
11/21/1989,2740.54,1360,-64.29,326.91
11/22/1989,2927.64,1360,65.81,494.52
11/23/1989,2869.92,1360,229.32,624.03
11/24/1989,2811.08,1410,-64.69,465.51
11/25/1989,3804.27,1390,66.21,420.67
11/26/1989,3619.3,1450,99.06,584.8
11/27/1989,4428.55,1390,0.76,322.73
11/28/1989,2543.45,1340,-130.31,291.21
11/29/1989,2493.74,1330,195.57,552.78
11/30/1989,2433.62,1330,-95.78,260.32
12/1/1989,2438.85,1330,129.2,484.02
12/2/1989,2505.53,1330,32.69,447.88
12/3/1989,2509.75,1330,289.3,671.75
12/4/1989,2828.03,1350,-255.83,125.26
12/5/1989,3167.29,1400,161.02,576.98
12/6/1989,3385.89,1410,-95.22,354.3
12/7/1989,3077.32,1390,161.35,509.65
12/8/1989,2775.72,1380,65.28,550.67
12/9/1989,2834.54,1370,-191.8,192.1
12/10/1989,2962.92,1370,-190.86,226.77
12/11/1989,2732.95,1370,417.71,775.04
12/12/1989,2545.8,1360,33.18,446.68
12/13/1989,2315.65,1360,0.95,343.74
12/14/1989,2945.17,1390,194.88,642.43
