DATE,ABERDEEN EXPERIMENT STATION ID US,ALTA 1 NNW WY US,ASHTON 1 N ID US,BURLEY ID US,BURLEY MUNICIPAL AIRPORT ID US,CASTLEFORD 2 N ID US,CRATERS OF THE MOON ID US,DRIGGS ID US,DUBOIS EXPERIMENT STATION ID US,FORT HALL 1 NNE ID US,GLENNS FERRY ID US,IDAHO FALLS 16 SE ID US,IDAHO FALLS 46 W ID US,IDAHO FALLS FAA AIRPORT ID US,KETCHUM RANGER STATION ID US,MASSACRE ROCKS STATE PARK ID US,MINIDOKA DAM ID US,POCATELLO REGIONAL AIRPORT ID US,REXBURG BYU IDAHO ID US,RICHFIELD ID US,SAINT ANTHONY ID US,SHOSHONE 1 WNW ID US,SUGAR CITY ID US,SWAN VALLEY ID US,TETONIA EXPERIMENT STATION ID US
1999-08-04,58.0,52.0,43.0,61.055628411483575,61.0,54.0,59.0,53.0,60.0,59.0,55.0,51.0,58.0,55.0,49.0,59.0,61.2171526824324,59.0,49.0,58.0,57.0,61.0,47.99010523513348,51.0,53.0
1999-08-05,49.0,48.0,44.0,58.05005635085157,58.0,53.0,53.0,47.0,54.0,52.0,56.744902206826524,48.0,50.0,50.0,53.0,54.0,59.21881986069852,51.0,47.0,57.0,50.0,62.0,45.94980663353746,56.0,48.0
1999-08-06,55.0,51.0,42.0,62.05748576502758,62.0,54.0,53.0,45.0,55.0,51.0,58.0,48.0,55.0,52.0,47.0,56.0,60.21798627156546,57.0,48.0,60.0,50.0,65.0,46.969955934335474,54.0,51.0
1999-08-07,46.0,48.0,44.0,55.04448429021956,55.0,56.0,56.0,45.0,53.0,51.0,54.95329097469216,46.0,51.0,47.0,47.0,56.0,52.19183519171049,51.0,50.0,54.0,52.0,54.0,49.01025453593149,51.0,45.0
1999-08-08,50.0,50.0,45.0,53.04076958313155,53.0,49.0,49.41965705659099,45.0,50.0,47.0,51.37006851042342,44.0,51.0,48.0,42.190585707803386,50.0,50.325212565745346,51.0,50.0,50.0,51.0,52.0,49.01025453593149,48.0,46.0
1999-08-09,45.0,50.0,40.0,54.04262693667555,54.0,51.0,50.0,43.0,54.0,45.0,48.0,43.0,40.0,44.0,42.0,52.0,49.2271557520291,45.0,49.0,52.0,47.0,58.0,47.99010523513348,43.0,44.0
1999-08-10,42.0,50.0,41.0,52.038912229587545,52.0,49.0,51.0,44.0,50.0,54.0,50.0,43.0,40.0,43.0,40.0,51.0,48.22798934116215,44.0,49.0,45.0,46.0,60.0,47.99010523513348,46.0,47.0
1999-08-11,52.0,46.0,38.0,58.05005635085157,58.0,49.0,53.0,48.0,51.0,54.0,51.0,51.0,50.0,49.0,46.0,52.0,56.22132062809769,55.0,49.0,51.0,48.0,56.0,47.99010523513348,61.0,51.0
1999-08-12,47.0,48.0,46.0,56.04634164376356,56.0,52.0,46.0,49.0,47.0,53.0,52.0,46.0,43.0,47.0,43.0,53.0,53.22382139549686,52.0,50.0,49.0,52.0,53.0,49.01025453593149,50.0,48.0
1999-08-13,48.0,45.0,42.0,56.04634164376356,56.0,50.0,48.0,43.0,46.0,45.0,49.0,42.0,49.0,43.0,43.0,52.0,55.222154217230745,48.0,49.0,51.0,48.0,58.0,47.99010523513348,49.0,43.0
1999-08-14,48.0,47.0,40.0,53.04076958313155,53.0,47.0,50.0,43.0,51.0,52.0,49.57845727828906,38.0,44.0,44.0,38.570994698733635,50.0,49.39190125276278,53.0,48.0,46.0,47.0,49.0,46.969955934335474,41.0,46.0
1999-08-15,51.0,48.0,38.0,56.04634164376356,56.0,50.0,48.0,47.0,50.0,51.454976691615315,42.0,47.01470202316532,51.0,50.0,36.0,51.0,48.458589939780204,53.0,47.0,45.0,45.0,50.0,45.94980663353746,40.0,44.0
1999-08-16,40.0,43.0,40.0,49.03334016895553,49.0,44.0,41.0,47.0,41.0,39.0,45.0,36.0,38.0,41.0,36.0,45.0,43.232157286827444,41.0,48.0,43.0,37.0,47.0,46.969955934335474,40.0,39.0
1999-08-17,40.0,46.0,42.0,50.03519752249954,50.0,47.0,47.0,42.0,47.0,39.0,57.0,39.0,40.0,41.0,36.0,46.0,48.22798934116215,42.0,47.0,42.0,37.0,53.0,45.94980663353746,44.0,42.0
1999-08-18,44.0,48.0,40.0,52.038912229587545,52.0,54.0,53.0,39.0,50.0,38.0,50.0,45.0,41.0,41.0,35.0,55.0,48.22798934116215,46.0,48.0,53.0,42.0,60.0,46.969955934335474,40.0,41.0
1999-08-19,47.0,54.0,50.0,66.0649151792036,66.0,54.0,59.0,47.824030822159514,59.0,45.0,60.0,50.0,64.0,52.0,53.0,55.0,63.21548550416629,64.0,47.0,58.0,46.0,61.0,45.94980663353746,48.0,48.0
1999-08-20,49.0,50.0,49.0,58.05005635085157,58.0,55.0,53.0,49.0,53.0,50.0,56.744902206826524,47.0,48.0,45.0,48.0,56.0,56.22132062809769,50.0,47.0,60.0,50.0,64.0,45.94980663353746,51.0,47.0
1999-08-21,49.0,47.0,47.0,62.05748576502758,62.0,60.0,56.0,48.0,55.0,46.0,60.32812467109526,47.0,52.0,50.0,53.0,56.0,59.65832569557106,51.0,48.0,61.0,49.0,56.0,46.969955934335474,54.0,50.0
1999-08-22,45.0,46.0,44.0,56.04634164376356,56.0,56.0,50.0,42.0,49.0,47.0,55.849096590759345,45.0,45.0,46.0,42.190585707803386,50.0,54.9917691306582,47.0,47.0,51.0,46.0,54.0,45.94980663353746,46.0,43.0
1999-08-23,47.0,47.0,41.0,58.05005635085157,58.0,58.0,54.0,41.0,53.0,48.0,52.0,46.0,48.0,46.0,44.0,53.0,51.22548857376298,48.0,47.0,56.0,45.0,55.0,45.94980663353746,43.0,42.0
1999-08-24,49.0,47.0,39.0,61.055628411483575,61.0,59.0,61.0,41.0,57.0,48.0,61.0,47.0,57.0,51.0,51.0,52.0,60.21798627156546,56.0,46.0,61.0,48.0,65.0,44.92965733273945,46.0,42.0
1999-08-25,47.0,46.0,39.0,58.05005635085157,58.0,55.0,53.0,46.0,50.0,50.0,50.0,46.0,48.0,47.0,43.0,53.0,51.25852387872792,50.0,45.0,52.0,48.0,56.0,43.90950803194145,46.0,46.0
1999-08-26,44.0,48.0,41.0,56.04634164376356,56.0,54.0,53.0,44.0,52.0,45.0,50.0,46.0,47.0,43.0,47.0,51.0,50.22632216289604,46.0,45.0,53.0,48.0,62.0,43.90950803194145,44.0,45.0
1999-08-27,49.0,53.0,43.0,55.04448429021956,55.0,55.0,56.0,45.9282114122962,54.0,46.0,54.0,48.0,49.0,48.0,46.0,52.0,52.22465498462992,54.0,45.0,55.0,48.0,56.0,43.90950803194145,44.0,45.0
1999-08-28,52.0,45.0,40.0,61.055628411483575,61.0,55.0,52.0,49.0,57.0,41.0,54.95329097469216,55.0,53.0,46.0,42.190585707803386,60.0,54.9917691306582,55.0,44.0,54.0,49.0,52.0,42.88935873114344,47.0,54.0
1999-08-29,44.0,50.0,42.0,53.04076958313155,53.0,52.0,47.0,43.0,46.0,46.0,50.47426289435624,43.0,42.0,44.0,43.0,50.0,49.39190125276278,42.0,42.0,51.0,47.0,63.0,40.849060129547425,53.0,43.0
1999-08-30,45.0,39.0,45.0,53.04076958313155,53.0,61.0,53.0,47.0,51.0,46.0,50.0,45.0,47.0,45.0,42.0,50.0,50.22632216289604,49.0,40.0,57.0,46.0,51.50661673454321,38.80876152795141,47.0,45.0
1999-08-31,38.0,36.50898507585977,51.0,42.02033869414751,42.0,35.0,34.0,35.50120465804799,39.0,41.0,44.0,37.0,38.0,40.0,33.0,43.0,41.233824465093555,39.0,39.0,38.0,43.0,39.770971098034764,37.78861222715341,44.0,39.0
1999-09-01,37.0,35.0,49.0,39.0147666335155,39.0,47.0,39.0,35.0,37.0,39.0,43.0,32.0,32.0,36.0,36.0,39.0,37.23715882162579,39.0,37.0,40.0,38.0,43.0,35.748313625557394,34.0,33.0
1999-09-02,40.0,45.0,45.0,49.03334016895553,49.0,42.0,38.0,45.0,45.0,40.0,39.0,43.0,41.0,46.0,36.0,39.0,45.23049010856133,49.0,29.0,38.0,38.0,42.0,27.587119219173335,44.0,38.0
1999-09-03,35.0,40.0,42.0,45.025910754779524,45.0,46.0,36.0,4.0,41.0,43.0,40.0,37.0,34.0,33.0,36.0,41.0,41.233824465093555,41.0,31.0,38.0,42.0,43.0,29.62741782076935,45.0,39.0
1999-09-04,35.0,36.0,44.0,41.01848134060351,41.0,38.0,32.0,33.605385248184675,38.0,39.0,38.0,35.0,33.0,39.0,34.0,39.0,36.32554287100678,40.0,32.0,35.0,35.0,39.0,30.647567121567356,42.0,33.0
1999-09-05,35.0,35.0,41.0,45.025910754779524,45.0,40.0,37.0,31.709565838321364,39.0,39.0,37.93298426941566,33.0,34.0,35.0,33.0,40.0,36.32554287100678,37.0,43.0,35.0,35.0,44.0,41.869209430345435,39.0,34.0
1999-09-06,37.0,39.0,35.0,54.04262693667555,54.0,51.0,41.0,35.0,42.0,39.0,39.0,45.0,34.0,37.0,33.0,43.0,42.85872206188478,48.0,39.0,41.0,37.0,44.0,37.78861222715341,41.0,40.0
1999-09-07,39.0,30.0,28.0,46.02776810832353,46.0,45.0,37.0,31.0,40.0,42.0,36.0,29.0,29.0,33.0,33.0,44.0,32.24132676729108,39.0,45.0,38.0,33.0,40.0,43.90950803194145,35.0,32.0
1999-09-08,29.0,30.0,31.0,38.012909279971495,38.0,35.0,37.0,28.0,37.0,32.0,32.0,29.0,27.0,31.0,30.0,35.0,33.24049317815802,30.0,46.0,36.0,32.0,41.0,44.92965733273945,29.0,28.0
1999-09-09,33.0,40.0,32.0,43.022196047691516,43.0,48.0,42.0,32.0,41.0,32.0,40.0,35.0,29.0,33.0,34.0,36.0,39.23549164335967,33.0,32.0,40.0,32.0,50.0,30.647567121567356,35.0,35.0
1999-09-10,39.0,40.0,34.0,56.04634164376356,56.0,43.0,47.0,41.0,46.0,35.0,42.0,43.0,43.0,42.0,42.0,41.0,46.22965651942827,53.0,42.0,40.0,37.0,49.0,40.849060129547425,43.0,35.0
1999-09-11,39.0,35.0,36.0,50.03519752249954,50.0,31.0,41.0,32.0,44.0,44.0,49.0,29.0,32.0,34.0,35.0,41.0,44.231323697694386,44.0,36.0,35.0,37.0,40.0,34.72816432475938,34.0,35.0
1999-09-12,36.0,26.0,35.0,47.02962546186753,47.0,38.0,37.0,24.0,36.0,39.0,44.20362358188595,20.0,36.0,33.0,33.0,42.0,38.192165496971924,39.0,33.0,40.0,37.0,42.0,31.667716422365366,28.0,26.0
1999-09-13,30.0,33.0,38.0,40.0166239870595,40.0,35.0,44.0,27.0,37.0,32.0,32.0,26.0,27.0,33.0,33.0,35.0,37.23715882162579,29.0,30.0,40.0,32.0,47.0,28.607268519971342,28.0,28.0
1999-09-14,34.0,33.0,32.0,45.025910754779524,45.0,41.0,50.0,30.0,43.0,40.0,44.20362358188595,29.0,40.0,39.0,33.0,38.0,40.234658054226614,34.0,31.0,44.0,31.0,47.0,29.62741782076935,32.0,30.0
1999-09-15,34.0,37.0,38.0,44.02405340123552,44.0,41.0,44.0,34.0,44.0,35.2190826991705,39.0,30.0,32.0,35.0,36.0,37.0,41.233824465093555,34.0,40.0,44.0,31.0,52.0,38.80876152795141,33.0,30.0
1999-09-16,35.0,42.0,39.0,46.02776810832353,46.0,49.0,46.0,36.44911436297964,42.0,36.174135286961366,41.0,38.0,33.0,34.0,36.0,38.0,42.2329908759605,39.0,36.0,46.0,38.0,54.0,34.72816432475938,33.0,38.0
1999-09-17,37.0,43.0,40.0,49.03334016895553,49.0,47.0,43.0,39.29284347777461,43.0,38.084240462543114,42.0,41.0,32.0,36.0,36.0,45.0,47.22882293029521,41.0,40.0,47.0,39.0,44.660823446579954,38.80876152795141,40.0,38.0
1999-09-18,36.0,44.0,31.0,49.03334016895553,49.0,47.0,43.0,37.0,45.0,37.12918787475224,42.0,37.0,34.0,37.0,36.76119919419876,46.0,43.232157286827444,40.0,35.0,45.0,41.0,45.63879391628899,33.70801502396138,38.0,40.0
1999-09-19,40.0,39.0,38.0,53.04076958313155,53.0,44.0,45.0,45.0,43.0,40.94939822591573,45.99523481402032,46.0,45.0,41.0,35.0,44.0,48.458589939780204,46.0,43.0,50.0,39.0,46.616764385998025,41.869209430345435,48.0,42.0
1999-09-20,38.0,30.0,32.0,48.031482815411536,48.0,42.0,41.0,28.0,37.0,39.03929305033398,41.0,33.0,34.0,33.0,36.0,43.0,45.658656000832494,37.0,32.0,47.0,35.0,51.0,30.647567121567356,35.0,28.0
1999-09-21,34.0,39.0,34.0,47.02962546186753,47.0,53.0,41.0,30.0,40.0,35.2190826991705,42.0,34.0,33.0,34.0,36.0,43.0,44.725344687849926,37.0,34.0,46.0,34.0,52.0,32.68786572316337,35.0,29.0
1999-09-22,36.0,42.0,37.0,50.03519752249954,50.0,54.0,41.0,30.0,38.0,39.0,48.0,35.0,33.0,36.0,38.0,42.0,45.23049010856133,38.0,37.0,46.0,37.0,55.0,35.748313625557394,35.0,34.0
1999-09-23,35.0,39.0,30.0,47.02962546186753,47.0,49.0,45.0,34.0,44.0,40.0,50.0,35.0,35.0,36.0,38.0,44.0,42.2329908759605,38.0,32.0,44.0,39.0,46.0,30.647567121567356,34.0,35.0
1999-09-24,51.0,51.0,31.0,56.04634164376356,56.0,49.0,53.0,51.0,46.0,41.0,40.0,47.0,50.0,53.0,38.0,43.0,45.23049010856133,52.0,52.0,49.0,39.0,48.0,51.0505531375275,43.0,40.0
1999-09-25,50.0,33.0,34.0,52.038912229587545,52.0,49.0,44.0,47.0,36.0,41.0,45.99523481402032,44.0,43.0,36.0,36.0,50.0,46.22965651942827,48.0,38.0,42.0,42.0,46.0,36.7684629263554,40.0,46.0
1999-09-26,34.0,27.0,28.0,40.0166239870595,40.0,40.0,26.0,27.0,29.0,35.0,37.93298426941566,18.0,24.0,33.0,36.0,40.0,38.192165496971924,36.0,35.0,31.0,32.0,36.0,33.70801502396138,28.0,24.0
1999-09-27,27.0,22.0,16.0,36.009194572883494,36.0,36.0,29.0,23.0,25.0,32.0,29.0,21.0,34.0,24.0,25.0,28.0,35.392231558024214,29.0,24.0,28.0,25.0,28.0,22.4863727151833,29.0,19.0
1999-09-28,19.0,14.0,12.0,33.00362251225148,33.0,26.0,21.0,11.0,24.0,21.0,24.0,7.0,18.0,18.0,21.0,24.0,28.24466112382331,22.0,20.0,22.0,19.0,28.0,18.40577551199127,15.0,15.0
1999-09-29,20.0,24.0,16.0,32.00176515870748,32.0,28.0,25.0,19.0,26.0,22.0,30.0,20.0,15.0,21.0,21.0,27.0,29.792363680128783,22.0,21.0,28.0,16.0,34.0,19.425924812789276,15.0,19.0
1999-09-30,29.0,35.0,18.0,37.0110519264275,37.0,36.0,34.0,28.0,33.0,23.0,32.0,25.0,24.0,28.0,23.0,30.0,33.52560893205907,32.0,25.0,30.0,24.0,39.0,23.506522015981307,27.0,30.0
1999-10-01,27.0,35.0,34.0,50.03519752249954,50.0,47.0,45.0,24.126288198868114,40.0,29.0,45.0,25.0,36.0,38.0,23.0,35.0,34.45892024504164,46.0,27.0,40.0,31.0,43.0,25.54682061757732,43.0,33.0
1999-10-02,24.0,26.0,36.0,35.00733721933949,35.0,33.0,29.0,32.65747554325302,32.0,29.0,25.0,34.0,20.0,27.0,26.0,27.0,32.24132676729108,28.0,25.0,29.0,25.0,31.94720734036247,23.506522015981307,42.0,23.0
1999-10-03,25.0,23.0,32.0,34.005479865795486,34.0,33.0,26.0,19.386739674209835,28.0,24.0,26.0,20.0,20.0,25.0,24.0,30.09106585180855,29.243827534690254,26.0,26.0,29.0,25.0,30.0,24.526671316779314,22.0,22.0
1999-10-04,24.0,33.0,30.0,34.005479865795486,34.0,33.0,30.0,17.49092026434652,30.0,28.0,31.0,18.0,18.0,26.0,25.0,28.0,33.52560893205907,28.0,28.0,33.0,29.0,40.0,26.566969918375328,20.0,26.0
1999-10-05,27.0,37.0,27.0,43.022196047691516,43.0,40.0,30.0,21.282559084073146,35.0,29.0,36.0,22.0,25.0,31.0,27.0,40.0,35.392231558024214,28.0,27.0,37.0,27.0,47.0,25.54682061757732,28.0,29.0
1999-10-06,32.0,39.0,29.0,41.01848134060351,41.0,44.0,42.0,26.97001731366308,41.0,31.0,46.0,28.0,34.0,33.0,31.0,39.0,31.242160356424137,34.0,32.0,41.0,35.0,46.0,30.647567121567356,30.0,31.0
1999-10-07,35.0,27.0,31.0,45.025910754779524,45.0,43.0,30.0,29.81374642845805,30.0,36.0,42.0,31.0,30.0,36.0,34.0,41.0,43.232157286827444,40.0,34.0,28.0,27.0,37.0,32.68786572316337,27.0,26.0
1999-10-08,35.0,32.0,33.0,44.02405340123552,44.0,41.0,37.0,31.709565838321364,33.0,39.0,33.0,33.0,27.0,34.0,34.0,36.0,40.234658054226614,37.0,33.0,26.0,28.0,37.0,31.667716422365366,27.0,27.0
1999-10-09,35.0,43.0,26.0,50.03519752249954,50.0,47.0,39.0,21.0,36.0,40.0,32.0,34.0,44.0,40.0,34.0,36.0,40.05878812293707,49.0,32.0,33.0,29.0,38.0,30.647567121567356,41.0,41.0
1999-10-10,34.0,39.0,28.0,40.0166239870595,40.0,39.0,37.0,34.0,38.0,37.0,35.0,40.0,32.0,35.0,33.0,36.0,37.23715882162579,35.0,37.0,34.0,29.0,37.0,35.748313625557394,34.0,34.0
1999-10-11,33.0,42.0,30.0,42.02033869414751,42.0,43.0,47.0,35.0,43.0,39.0,41.0,39.0,33.0,32.0,33.0,37.0,39.23549164335967,40.0,46.0,36.0,29.0,40.0,44.92965733273945,13.0,34.0
1999-10-12,34.0,47.0,34.0,47.02962546186753,47.0,50.0,45.0,35.0,38.0,38.0,36.0,39.0,39.0,45.0,30.0,37.0,36.32554287100678,38.0,33.0,34.0,39.0,37.0,31.667716422365366,37.0,37.0
1999-10-13,30.0,39.0,33.0,41.01848134060351,41.0,40.0,39.0,33.0,34.0,35.0,33.0,37.0,30.0,31.0,33.0,37.0,40.05878812293707,35.0,31.0,38.0,31.0,37.0,29.62741782076935,39.0,33.0
1999-10-14,30.0,44.0,27.0,46.02776810832353,46.0,43.0,42.0,47.0,37.0,36.0,33.0,40.0,40.0,36.0,31.0,37.0,38.23632523249273,38.0,32.0,34.0,31.0,38.0,30.647567121567356,29.0,30.0
1999-10-15,26.0,21.0,26.0,36.009194572883494,36.0,33.0,24.0,19.0,27.0,29.0,34.0,15.0,23.0,19.0,26.0,31.0,32.24132676729108,32.0,28.0,23.0,26.0,26.0,26.566969918375328,35.0,18.25950103633337
1999-10-16,19.0,12.0,18.0,27.994335744531465,28.0,23.0,20.0,14.0,22.0,25.0,20.0,10.0,26.0,26.0,22.0,32.0,26.246328302089427,25.0,24.0,19.0,25.0,20.0,22.4863727151833,26.0,15.0
1999-10-17,16.0,18.0,22.0,24.988763683899453,25.0,22.0,20.0,15.0,19.0,19.0,16.0,20.0,13.0,15.0,20.0,20.0,21.392561863285646,16.0,14.0,18.0,17.0,21.0,12.284879707203228,29.0,14.0
1999-10-18,18.0,28.0,24.0,28.99619309807547,29.0,30.0,26.0,15.0,33.0,21.0,22.0,23.0,17.0,24.0,18.0,26.0,25.247161891222483,22.0,32.0,19.0,17.0,29.0,30.647567121567356,30.0,29.0
1999-10-19,17.0,23.0,25.0,25.990621037443457,26.0,26.0,23.0,16.0,25.0,18.983188706725684,23.0,28.0,16.0,18.0,18.0,22.0,24.24799548035554,20.0,20.0,25.0,20.0,32.0,18.40577551199127,19.0,19.0
1999-10-20,17.0,26.0,20.0,29.99805045161947,30.0,28.0,27.0,20.0,26.0,18.983188706725684,23.0,30.0,15.0,20.0,20.0,23.0,26.0591184281985,22.0,19.0,26.0,21.0,32.0,17.385626211193262,19.0,22.0
1999-10-21,19.0,31.0,22.0,29.99805045161947,30.0,31.0,29.0,20.0,29.0,20.893293882307425,23.0,24.0,15.0,19.0,24.0,26.0,26.992429741181073,22.0,20.0,28.0,23.0,34.0,18.40577551199127,23.0,23.0
1999-10-22,19.0,30.0,28.0,28.99619309807547,29.0,31.0,29.0,19.0,30.0,20.893293882307425,27.0,21.0,16.0,23.0,25.0,26.0,30.725674993111355,23.0,22.0,29.0,26.0,34.0,20.446074113587283,21.0,24.0
1999-10-23,21.0,32.0,24.0,35.00733721933949,35.0,38.0,33.0,19.0,31.0,22.80339905788917,30.0,25.0,16.0,22.0,25.0,26.0,30.725674993111355,23.0,28.0,32.0,25.0,33.0,26.566969918375328,24.0,25.0
1999-10-24,22.0,32.0,27.0,37.0110519264275,37.0,36.0,33.0,24.0,35.0,23.75845164568004,35.24556742121411,30.0,18.0,24.0,26.0,26.0,31.658986306093926,24.0,27.0,31.0,26.0,41.0,25.54682061757732,24.0,25.0
1999-10-25,22.0,36.0,30.0,32.00176515870748,32.0,32.0,33.0,28.0,34.0,23.75845164568004,29.0,29.0,21.0,26.0,25.0,26.0,30.725674993111355,26.0,30.0,32.0,26.0,37.0,28.607268519971342,24.0,29.0
1999-10-26,22.0,40.0,31.0,33.00362251225148,33.0,36.0,35.0,27.0,33.0,23.75845164568004,32.55815057301256,34.0,22.0,24.0,26.0,30.0,28.859052367146216,29.0,30.0,33.0,29.0,37.0,28.607268519971342,30.0,30.0
1999-10-27,24.0,31.0,34.0,37.0110519264275,37.0,32.0,30.0,37.0,33.0,25.668556821261785,30.0,34.0,34.0,31.0,26.0,32.0,31.658986306093926,38.0,27.0,30.0,31.0,29.0,25.54682061757732,38.0,34.0
1999-10-28,34.0,33.0,29.0,42.02033869414751,42.0,43.0,40.0,27.0,36.0,35.2190826991705,33.0,27.0,33.0,36.0,40.0,37.0,34.45892024504164,38.0,46.0,31.0,29.0,47.0,44.92965733273945,55.0,26.0
1999-10-29,29.0,29.0,32.0,33.00362251225148,33.0,32.0,26.0,27.0,29.0,30.44381976021614,37.0,29.0,28.0,28.0,24.0,35.0,34.45892024504164,31.0,26.95350925176615,31.0,29.0,32.0,25.49939311327298,32.0,30.0
1999-10-30,21.0,24.0,34.0,28.99619309807547,29.0,26.0,24.0,21.0,27.0,22.80339905788917,27.0,22.0,18.0,20.0,24.0,28.0,26.992429741181073,25.0,22.0,25.0,22.0,29.0,20.446074113587283,21.0,21.0
1999-10-31,22.0,30.0,33.0,39.0147666335155,39.0,27.0,26.0,24.0,25.0,23.75845164568004,28.079122492676643,29.0,16.0,20.0,24.0,26.5,27.925741054163645,24.0,22.0,25.0,23.0,32.0,20.446074113587283,21.0,25.0
1999-11-01,23.0,18.0,14.0,28.99619309807547,29.0,22.0,22.0,15.0,22.0,24.71350423347091,23.0,13.0,13.0,19.0,24.0,25.0,26.0591184281985,22.0,21.0,21.0,16.0,24.0,19.425924812789276,23.0,19.0
1999-11-02,17.0,18.0,35.0,28.99619309807547,29.0,21.0,23.0,11.0,19.0,18.0,26.0,21.0,10.0,16.0,20.0,23.0,26.992429741181073,20.0,20.0,27.0,14.0,29.0,18.40577551199127,25.0,15.0
1999-11-03,19.0,28.0,34.0,26.99247839098746,27.0,27.0,26.0,11.0,29.0,20.0,28.974928108743825,21.0,14.0,21.0,22.0,25.0,27.925741054163645,23.0,20.0,27.0,23.0,33.0,18.40577551199127,25.0,21.0
1999-11-04,19.0,40.0,32.0,40.0166239870595,40.0,34.0,38.0,37.0,30.0,21.0,29.87073372481101,24.0,41.0,32.0,27.0,28.0,31.658986306093926,39.0,46.0,27.0,26.0,30.0,44.92965733273945,34.0,24.0
1999-11-05,23.0,37.0,30.0,30.999907805163474,31.0,23.0,36.0,27.91792701859474,33.0,27.0,29.87073372481101,29.0,31.0,25.0,30.0,29.0,28.859052367146216,29.0,36.0,28.0,25.0,32.0,34.72816432475938,33.0,33.0
1999-11-06,22.0,37.0,35.0,29.99805045161947,30.0,33.0,32.0,30.0,35.0,26.0,29.87073372481101,28.0,23.0,26.0,32.0,29.0,39.12547680995449,26.0,36.0,32.0,32.0,38.0,34.72816432475938,27.0,27.0
1999-11-07,27.0,38.0,35.0,37.0110519264275,37.0,46.0,36.0,26.0,38.0,27.0,36.1413730372813,31.0,18.0,25.0,27.0,38.0,40.992099435919634,28.0,27.0,37.0,31.0,34.0,25.54682061757732,32.0,30.0
1999-11-08,32.0,32.0,32.0,38.012909279971495,38.0,51.0,36.0,26.0,38.0,37.0,26.0,30.0,25.0,32.0,26.0,38.0,26.0591184281985,32.0,51.0,45.0,31.0,44.0,50.03040383672949,49.0,36.0
1999-11-09,23.0,29.0,33.0,32.00176515870748,32.0,23.0,27.0,27.0,24.0,25.0,28.0,33.0,15.0,22.0,21.0,28.0,27.925741054163645,29.0,36.0,24.0,23.0,28.0,34.72816432475938,22.0,27.0
1999-11-10,22.0,28.0,29.0,39.0147666335155,39.0,38.0,27.0,23.0,25.0,26.0,30.0,21.0,19.0,23.0,25.0,28.0,37.25885418398935,27.0,27.0,28.0,20.0,28.0,25.54682061757732,28.0,26.0
1999-11-11,26.0,38.0,31.0,38.012909279971495,38.0,35.0,29.0,38.0,37.0,27.0,42.0,27.0,32.0,33.0,27.0,38.0,33.52560893205907,37.0,38.0,37.0,38.0,41.0,36.7684629263554,39.0,35.0
1999-11-12,24.0,35.0,22.0,34.005479865795486,34.0,33.0,27.0,24.0,34.0,26.0,37.037178653348484,30.0,21.0,26.0,27.0,34.0,30.725674993111355,25.0,24.0,34.0,30.0,39.0,22.4863727151833,29.0,28.0
1999-11-13,20.0,36.0,26.0,32.00176515870748,32.0,33.0,34.0,28.0,31.0,23.0,30.0,29.0,21.0,20.0,25.0,28.0,28.859052367146216,26.0,27.0,30.0,25.0,30.0,25.54682061757732,27.0,28.0
1999-11-14,19.0,33.0,20.0,29.99805045161947,30.0,27.0,30.0,19.0,31.0,19.0,31.0,25.0,13.0,21.0,24.0,27.0,26.246328302089427,20.0,27.0,32.0,25.0,36.0,25.54682061757732,23.0,24.0
1999-11-15,16.0,34.0,22.0,29.99805045161947,30.0,30.0,30.0,18.0,34.0,16.0,28.0,26.0,12.0,17.0,21.0,27.0,24.24799548035554,19.0,23.0,28.0,23.0,32.0,21.46622341438529,23.0,22.0
1999-11-16,18.0,30.0,21.0,26.99247839098746,27.0,29.0,29.0,20.0,28.0,18.0,28.0,25.0,17.0,21.0,21.0,26.0,25.247161891222483,24.0,23.0,28.0,23.0,36.0,21.46622341438529,22.0,21.0
1999-11-17,20.0,31.0,16.0,36.009194572883494,36.0,38.0,31.0,28.0,34.0,23.0,28.0,24.0,20.0,25.0,23.0,38.0,35.23882599989191,33.0,23.0,32.0,25.0,35.0,21.46622341438529,22.0,27.0
1999-11-18,28.0,20.0,18.0,28.99619309807547,29.0,27.0,18.0,14.0,23.0,30.0,36.0,25.0,12.0,12.0,24.0,30.0,31.242160356424137,21.0,26.0,27.0,29.0,24.0,24.526671316779314,29.0,27.0
1999-11-19,14.0,15.0,12.0,26.99247839098746,27.0,26.0,18.0,11.0,20.0,17.0,28.974928108743825,30.0,12.0,11.0,19.0,25.0,28.0,16.0,23.0,27.0,17.0,29.0,21.46622341438529,14.0,12.0
1999-11-20,18.0,25.0,22.0,35.00733721933949,35.0,34.0,30.0,30.0,28.0,17.0,28.974928108743825,13.0,22.0,29.0,18.0,23.0,23.2488290694886,33.0,23.0,29.0,16.0,34.0,21.46622341438529,14.0,13.0
1999-11-21,19.0,21.0,25.0,28.99619309807547,29.0,28.0,16.0,19.0,14.0,20.0,26.287511260542274,9.0,9.0,20.0,11.0,31.728428189405175,31.0,24.0,17.0,21.0,18.0,26.0,15.345327609597248,22.0,18.0
1999-11-22,21.0,14.0,30.0,23.986906330355453,24.0,23.0,16.0,17.0,12.0,23.0,26.0,4.0,9.0,16.0,7.0,26.0,20.0,16.0,18.0,15.0,15.0,18.0,16.365476910395255,17.0,16.0
