DateTime,jck_af,pal_af,rir_af,grs_af,isl_af,amf_af,min_af,hen_af
2/23/2002,151909.91,321378.03,30477.99,9537.26,93146.65,1090196.38,36112.79,55288.62
2/24/2002,152677.45,323192.94,30551.8,9562.33,93794.53,1098671.13,36317.77,55113.16
2/25/2002,152490.25,324515.69,30551.8,9557.31,94187.2,1105696.13,36317.77,55582.23
2/26/2002,152874.02,325514.19,30570.29,9564.77,94581.61,1110379.63,36423.23,55523.37
2/27/2002,153061.22,326764.25,30616.78,9569.8,94977.68,1118398,36317.77,55523.37
2/28/2002,153445,328019.5,30662.87,9577.4,95440.25,1127114.13,36317.77,55818.23
3/1/2002,153828.78,329365.97,30699.99,9577.4,95839.91,1134238,36629.93,55936.64
3/2/2002,153828.78,330548.47,30743.57,9577.4,96375.33,1140098,36731.22,55818.23
3/3/2002,154212.55,331648.5,30778.66,9579.85,96644.27,1147796.5,36939.71,55877.41
3/4/2002,154212.55,332839.19,30822.8,9582.43,97048.97,1154001.25,37046.93,55700.08
3/5/2002,154399.75,334288.75,30893.2,9587.46,97455.27,1160320.88,36837.84,55877.41
3/6/2002,155363.88,336176.94,30972.37,9610.08,97863.36,1168600.25,37463.5,56055.24
3/7/2002,155747.64,337814.22,31051.74,9637.8,98664.33,1176492.38,37890,56174.15
3/8/2002,156131.42,339543.72,31122.67,9642.86,99056.72,1186386.88,37785.52,56174.15
3/9/2002,156702.41,340848.06,31131.76,9647.92,99450.78,1195221.38,37993.35,56412.67
3/10/2002,157282.75,342247.19,31166.85,9660.53,99846.41,1201699.88,37785.52,56412.67
3/11/2002,157666.52,343652.09,31247.16,9665.6,100308.34,1210534.38,37890,56412.67
3/12/2002,158621.28,345502.5,31336.39,9675.75,100775.63,1218542,38399.73,56772.37
3/13/2002,159192.25,347098.28,31407.55,9685.92,101241.86,1228647.38,38399.73,56472.47
3/14/2002,159959.81,348696.88,31443.37,9688.53,101579.02,1235745.25,38499.49,56472.47
3/15/2002,160343.58,350036.38,31479.26,9691.01,101979.86,1244286.75,38604.5,56592.27
3/16/2002,160923.92,351565.47,31506.43,9696.09,102319.47,1253911,38604.5,56532.34
3/17/2002,160923.92,352915.59,31569.18,9696.09,102656.83,1261490.13,38911.23,56592.27
3/18/2002,161307.7,354178.34,31659.32,9701.19,103065.2,1268565.63,38911.23,56712.25
3/19/2002,161494.91,355361.31,31722.37,9706.28,103542.03,1277395.13,38911.23,56772.37
3/20/2002,161878.67,356853.34,31740.46,9708.89,103886.84,1286102,39017.38,56832.55
3/21/2002,161878.67,358206.06,31785.97,9711.38,104229.48,1291743.13,39327.39,56832.55
3/22/2002,162262.45,359816.69,31839.97,9718.97,104576.59,1300450,39118.78,57073.87
3/23/2002,162459.02,361263.94,31940.21,9721.58,104992.6,1306581.63,39225.48,56832.55
3/24/2002,163610.52,362972.38,32040.35,9729.17,105406.8,1314307.5,38810.41,56953.05
3/25/2002,164200.55,364777,32095.21,9734.29,106038.15,1321666.75,39327.39,57134.37
3/26/2002,164000.69,366595.03,32177.45,9739.4,106387.77,1341523.5,39327.39,57134.37
3/27/2002,164590.72,368766.13,32324.62,9739.4,106879.97,1346768.63,39225.48,57073.87
3/28/2002,164590.72,370599.94,32379.96,9747.13,107163.27,1355136,40474.82,57073.87
3/29/2002,164980.91,372528.38,32407.45,9749.63,107732.02,1356135.13,43541.48,57194.94
3/30/2002,165371.08,374735,32519.41,9749.63,108090.79,1361879.88,46715.53,57255.57
3/31/2002,165561.42,377402.38,32616.78,9754.75,108661,1366125.88,49877.54,57255.57
4/1/2002,165761.27,380352.59,32753.04,9757.37,109237.7,1371958.75,52567.17,57437.79
4/2/2002,166151.45,383966.94,32811.86,9757.37,109382.31,1376156.38,55894.71,57376.96
4/3/2002,166731.95,387611.41,32979.23,9759.87,109891.99,1379972.5,58692.53,57255.57
4/4/2002,167122.14,391660.53,33127.18,9762.5,110329.03,1372976.38,61931.91,57498.68
4/5/2002,167512.31,396126.69,33335.52,9764.99,110692.91,1377810,64456.05,57559.63
4/6/2002,167902.5,400832.97,33494.82,9775.25,111205.04,1376792.38,66215.92,57742.82
4/7/2002,169463.22,405806.31,33776.3,9785.52,111795.23,1380990.13,69623.26,57742.82
4/8/2002,170433.92,410748.44,33998.65,9790.66,112239.97,1387350.25,72706.5,58037.11
4/9/2002,171414.13,416305.31,34202.48,9806.09,112875.19,1389512.75,75975.72,58388.51
4/10/2002,174335.72,421837.75,34479.39,9826.7,113873.26,1392184,78228.74,58388.51
4/11/2002,175306.42,427921.75,34750.59,9839.54,114447.46,1402869,80149.81,58506.07
4/12/2002,176086.78,433514.78,34993.41,9855.05,115024.67,1403377.88,81168.52,58801.09
4/13/2002,178228.02,439568.78,35304.39,9867.93,115675.66,1409738,83311.2,58919.54
4/14/2002,180959.28,446594.44,35694.7,9914.67,116916.9,1415589.25,85982.41,59157.12
4/15/2002,186089.28,458214.59,36292.97,9964.17,118023,1415080.5,85513.46,59575.19
4/16/2002,188265.67,468532.94,36851.88,9998.16,118694.73,1425347.88,88892.56,59695.14
4/17/2002,190645.2,476423.63,37267.52,10027.13,119590.01,1426384.63,90760.86,59815.4
4/18/2002,192231.55,483249.25,37540.5,10050.79,120421.81,1439992.88,92273.38,59996.21
4/19/2002,193614.77,489161.94,37889.63,10069.2,120876.98,1444269.63,93781.14,60056.59
4/20/2002,194997.98,494842.59,38177.64,10087.79,121561.07,1444269.63,94711.41,59996.21
4/21/2002,196584.33,499835.69,38550.96,10106.27,122174.16,1448028.13,95179.99,60177.51
4/22/2002,197967.55,504899.16,38828.36,10122.21,122711.24,1450231.38,95896.65,60056.59
4/23/2002,199157.31,509517.44,39211.88,10135.43,123485.15,1454119.38,96013.7,60177.51
4/24/2002,200550.2,514183.03,39735.99,10151.4,124107.95,1454119.38,96860.66,60177.51
4/25/2002,202330,518989.38,40171.15,10170.14,125047.91,1454637.75,95657.2,60238.13
4/26/2002,204538.25,524549.69,40503.27,10194.12,125832.81,1456841,94831.17,60177.51
4/27/2002,207757.39,530275.56,40877.38,10226.29,126548.85,1452434.5,93781.14,60420.15
4/28/2002,210368.03,536581.5,41229.19,10258.42,127027.17,1455156.13,93550.05,60420.15
4/29/2002,212576.3,542438.13,41563.53,10285.38,127494.7,1450231.38,92623.78,60117.02
4/30/2002,216600.22,549062.94,41857.77,10323.25,128660.32,1454119.38,92158.77,60904.7
5/1/2002,220624.14,556146.5,42218.02,10358.47,129281.68,1444917.63,92388.14,60420.15
5/2/2002,224880.39,562390.13,42603.39,10402.06,130463.64,1436752.75,92158.77,60420.15
5/3/2002,229572,567353.56,42872.12,10445.7,131252.56,1427421.5,92273.38,60420.15
5/4/2002,234263.59,572462.69,43098.85,10500.68,131652.64,1423663,92977.44,61142.75
5/5/2002,239772,577726.88,43402.82,10555.94,131890.2,1414571.63,93207.21,60541.88
5/6/2002,243657.61,581015,43555.87,10605.81,132613.19,1408211.5,93781.14,60238.13
5/7/2002,248199.36,583789.56,43852.32,10672.82,132773.89,1392692.75,92273.38,60460.32
5/8/2002,251721.73,585608.94,44029.09,10734.5,132210.19,1387350.25,95179.99,60663.77
5/9/2002,254820.22,586252.88,44228.27,10785.33,131890.2,1379463.63,95657.2,60541.88
5/10/2002,257504.89,583466.63,44417.43,10827.86,131652.64,1372976.38,95896.65,61202.46
5/11/2002,260603.38,578470.75,44607.99,10867.41,131334.02,1369796.25,95179.99,60724.88
5/12/2002,264124,572360.25,44843.9,10915.16,131097.45,1350889.88,95065.52,60724.88
5/13/2002,269156.91,566005.94,44889.02,10984.37,130938.78,1339400.38,94245.13,60845.28
5/14/2002,276072.03,560332.75,44889.02,11072.95,130540.87,1321167.13,92623.78,60177.51
5/15/2002,284030.59,556553.94,44877.44,11167.67,130699.05,1315922,93550.05,61501.69
5/16/2002,292931.94,551986.06,44809.79,11268.56,130621.88,1302534.75,93319.45,61023.64
5/17/2002,302055.97,547857.38,44776.25,11378.88,130463.64,1291743.13,93550.05,60481.02
5/18/2002,312093.81,543702.81,44686.27,11501.34,130305.73,1278866.75,93668.36,60663.77
5/19/2002,324112.66,542335.69,44641.36,11659.14,130067.17,1265499.75,94012.9,61202.46
5/20/2002,339485.19,544335.94,44518.35,11847.79,130224.92,1244286.75,92623.78,60420.15
5/21/2002,356936.66,552795.75,44506.87,12027.91,130540.87,1234181.38,93207.21,61202.46
5/22/2002,371636.88,560127.25,44674.79,12192.56,130382.73,1231173.75,95179.99,62347.27
5/23/2002,381381.56,563728.56,44731.24,12298.37,130463.64,1228166.25,96013.7,61142.75
5/24/2002,388909.09,565070.81,44866.45,12402.35,130305.73,1228000,96013.7,61381.81
5/25/2002,395138.19,564863.63,44944.95,12495.81,130067.17,1225000,95065.52,61083.17
5/26/2002,401623.47,563522.44,44967.41,12598.53,129281.68,1217000,94478.03,62043.93
5/27/2002,408774.72,562696.44,45012.41,12710.84,129752.38,1209500,94012.9,61501.69
5/28/2002,417737.41,562802.13,45012.41,12829.83,129281.68,1200000,93207.21,61983.47
5/29/2002,428792.19,564248.06,45012.41,12976.59,128892.48,1191334.25,93437.45,61802.3
5/30/2002,443272.94,568287.5,45000.89,13163.99,128348.93,1179908.38,93089.5,62835.68
5/31/2002,462609.22,577096.69,45000.89,13311.47,128892.48,1165184.25,93899.73,62043.93
6/1/2002,481634.63,591643.25,44910.96,13323.59,128348.93,1147336.88,94478.03,62469.04
6/2/2002,500780,607744.38,44900.02,13378.32,128736.48,1141476.88,95179.99,63389.69
6/3/2002,516547.28,621947.38,44877.44,13363.02,128736.48,1128952.5,95657.2,63824.01
6/4/2002,530487,633396.69,44821.35,13323.59,128660.32,1120334.88,96013.7,64181.13
6/5/2002,541958.44,642033.31,44753.74,13287.25,128269.33,1109376,96254.14,64480.33
6/6/2002,553661.69,649998.69,44663.81,13251.13,127883.32,1101012.75,95773.95,63883.39
6/7/2002,566143.38,658522.5,44585.56,13269.26,127494.7,1091646,95418.24,64600.37
6/8/2002,576519.94,666352.06,44518.35,13353.97,127419.27,1072466.38,94597.5,65264.61
6/9/2002,586710.56,673152.63,44484.49,13433.11,126867.58,1066500,94711.41,65022.28
6/10/2002,593590.25,675509.31,44439.77,13485.28,126467.31,1053232.25,94478.03,65690.92
6/11/2002,599520.25,675734.81,44417.43,13534.35,125991.11,1047250.88,94597.5,65813.22
6/12/2002,604527.75,674050.5,44361.92,13574.54,125516.69,1038659.5,94364.3,65752.04
6/13/2002,608585.5,669909.94,44306.43,13617.73,124967.34,1028110.56,93899.73,65690.92
6/14/2002,613600.31,664140.38,44239.64,13663.68,124420.52,1015609.38,94131.78,65690.92
6/15/2002,619820.38,658849.38,44172.95,13707.62,123716.39,1000929,93668.36,65752.04
6/16/2002,626766.38,655132.31,44062.02,13751.54,123175.05,986354.25,92977.44,66243.05
6/17/2002,634220.19,652489.13,43984.83,13792.73,122790.22,971016.94,92744.67,66058.49
6/18/2002,642155.25,650903.5,43918.52,13851.65,122249.18,954519.75,92158.77,66862
6/19/2002,649121.38,649772.5,43918.52,13884.17,121561.07,945446.31,92158.77,66737.79
6/20/2002,653970.13,647407.5,43896.45,13919.81,121029.16,932541.63,92038.64,66737.79
6/21/2002,657849.13,644045.5,43852.32,13952.48,120421.81,920817,93207.21,67225.97
6/22/2002,663419.25,644154.44,43841.01,13982.32,119817.64,911096.31,94012.9,66922.55
6/23/2002,667534.75,644045.5,43830.27,14009.31,119516.63,901075.13,94364.3,67104.44
6/24/2002,671413.75,643821.38,43796.94,14033.12,118618.25,889359.13,93550.05,67286.81
6/25/2002,674322.31,645609.5,43742.15,14051.13,118171.59,876668.94,93550.05,67286.81
6/26/2002,676524.63,646847.63,43687.48,14075.17,117654.39,864759.69,93899.73,67469.69
6/27/2002,677988.81,647407.5,43665.52,14090.28,116698.36,846482.19,93899.73,67286.81
6/28/2002,678715,646957.69,43632.31,14108.21,115966.87,829782.31,93437.45,67530.76
6/29/2002,679203.06,644936.44,43577.78,14123.36,114517.72,810667.5,94012.9,67530.76
6/30/2002,679691.13,642365.44,43533.97,14135.43,113301.82,792094.13,94831.17,68082.87
7/1/2002,679691.13,639251.38,43413.97,14144.42,111723.09,771191,95896.65,67225.97
7/2/2002,679203.06,635597.44,43381,14156.52,110546.56,757526.56,96736.63,67225.97
7/3/2002,677988.81,629994.75,43326.73,14171.72,109167.19,740535.88,96860.66,67286.81
7/4/2002,677012.69,622490.5,43261.42,14177.63,107589.59,722419.63,95896.65,67165.17
7/5/2002,675548.44,613580.94,43239.67,14189.75,105966.23,703733.81,95418.24,67165.17
7/6/2002,673834.25,603645.19,43109.41,14198.93,104715.03,691866.44,95418.24,67469.69
7/7/2002,672383.5,594028.19,43098.85,14211.06,103338.4,671384.56,94945.46,67225.97
7/8/2002,670195.63,583362.19,43001.15,14211.06,101444.71,651254.94,94364.3,67225.97
7/9/2002,668256.13,572570.19,42979.53,14220.1,99550,639278.63,95179.99,67104.44
7/10/2002,665843.63,561977.75,42925.82,14229.3,98794.95,624008.81,95296.16,66737.79
7/11/2002,663419.25,551379.69,42893.68,14232.25,97250.25,607825.81,94831.17,66737.79
7/12/2002,660746.5,539816.19,42818.02,14238.35,95174.77,593382.38,94597.5,66613.77
7/13/2002,657849.13,527816.75,42774.93,14241.46,93339.94,576035.25,94364.3,66551.86
7/14/2002,655176.38,515581.63,42656.89,14247.54,91602.71,555424.56,93899.73,66428.19
7/15/2002,652030.63,503529.53,42560.38,14214.03,89772.66,545683.88,94012.9,66181.47
7/16/2002,649121.38,491184.97,42517.45,14102.18,87797.07,529190.44,94831.17,66489.99
7/17/2002,646474.94,478394,42463.57,13985.39,86043.13,512697,95534.71,66181.47
7/18/2002,643106.06,467180.91,42367.45,13875.35,84820,496203.56,95773.95,66551.86
7/19/2002,639267.63,456423.53,42324.72,13760.29,82747,487647.5,94831.17,66799.88
7/20/2002,634454.94,445314.53,42260.68,13645.75,81136.08,476284.09,95296.16,66799.88
7/21/2002,630370,433514.78,42196.7,13528.2,79440.69,465705.47,95065.52,67104.44
7/22/2002,624841.25,421651.59,42027.15,13405.69,77838.82,454960.75,94945.46,66489.99
7/23/2002,620053.81,410298.16,42016.3,13290.34,76323.45,446833.31,94711.41,66489.99
7/24/2002,615035.75,399605.22,41973.88,13221,74946.78,444284.88,94831.17,66243.05
7/25/2002,609063.56,388251.16,41878.92,13217.91,73585.41,430257.66,94012.9,66243.05
7/26/2002,604294.56,377668.09,41836.68,13229.96,72332.74,420766.34,93550.05,66366.44
7/27/2002,599045.44,367373.91,41741.98,13229.96,71259.66,414386.38,93089.5,66737.79
7/28/2002,593358.63,357104.56,41678.83,13233.04,69993,402047.78,92158.77,66428.19
7/29/2002,587660.25,347007.22,41615.77,13235.98,68648.62,394542.88,92038.64,66551.86
7/30/2002,581973.5,337814.22,41500.65,13242.01,67479.98,387898.09,91804.49,66489.99
7/31/2002,575806.69,328692.22,41406.21,13233.04,66232.13,380377.84,90873.74,66799.88
8/1/2002,570629.94,319984.44,41333.39,13235.98,65202.01,371809.72,91690.46,66058.49
8/2/2002,564970,312285.03,41250.02,13242.01,64138.8,361748.03,91804.49,66489.99
8/3/2002,560253.38,305192.5,41187.57,13245.11,63471.45,352959.94,93089.5,66243.05
8/4/2002,554605,299016.5,41146.03,13251.13,61958.37,344943.75,93437.45,66243.05
8/5/2002,548973.88,292393.47,41073.63,13251.13,60849.49,334055.13,93437.45,65935.74
8/6/2002,543363.81,285756.44,41001.4,13254.08,59668.21,323046.88,93781.14,65690.92
8/7/2002,537982.31,278720.84,40918.7,13254.08,58555.11,313323.41,94945.46,65874.45
8/8/2002,532132.31,271793.41,40774.33,13254.08,57636.28,305567.34,96136.8,65690.92
8/9/2002,526306.25,264150.03,40733.21,13254.08,56519.49,294376.44,97589.96,65447.02
8/10/2002,520257.97,256881.22,40692.09,13257.17,55465.13,283856.06,97947.1,65264.61
8/11/2002,514686.28,249268.27,40567.93,13260.11,54345.75,275086.34,97221.63,65082.78
8/12/2002,508411.03,242632.89,40503.27,13260.11,53365.56,267391.97,96860.66,64901.45
8/13/2002,502853.59,236542.66,40427.69,13263.21,52167.11,257979.13,96618.7,64901.45
8/14/2002,496858.22,230030.23,40352.84,13266.15,51033.32,247630.17,95296.16,65507.91
8/15/2002,490164.09,223327.05,40288.51,13263.21,50036.94,238055.58,94364.3,64360.51
8/16/2002,484241,216664.5,40160.21,13260.11,48949.39,225522.97,93089.5,64841.13
8/17/2002,478318,210054.23,40064.51,13263.21,47742.27,216398.59,92508.73,64600.37
8/18/2002,472395,203576.55,39969.04,13257.17,46705.99,207940.05,92038.64,64360.51
8/19/2002,466472,197160.89,39905.32,13257.17,45590.12,200020.63,90642.55,64240.85
8/20/2002,460550,190158.89,39809.75,13263.21,44435.33,187736.31,88548.41,64240.85
8/21/2002,455087.06,184430.97,39746.81,13260.11,43407.25,179781.61,88084.61,64181.13
8/22/2002,449635.25,178948.27,39662.37,13260.11,42371.77,171763.19,87144.01,64181.13
8/23/2002,443717.06,173487.17,39546.31,13263.21,41328.95,161849.7,86791.09,64061.87
8/24/2002,437589.78,168196.05,39504.82,13260.11,40312.49,153600.95,86213.54,64061.87
8/25/2002,431500.84,162999.88,39452.07,13263.21,39236.13,144249.34,86100.69,63824.01
8/26/2002,425180.69,156990.98,39399.95,13266.15,38101.63,133944.77,85749.08,63883.39
8/27/2002,419543.19,150147.45,39087.01,13178.92,36888.68,128198.68,85749.08,63824.01
8/28/2002,413698.72,143941.16,38316.97,12961.9,35554.71,120011.66,84232.26,63699.61
8/29/2002,407431.81,138054,37425.02,12757.09,34244.61,111856.52,83540.02,63699.61
8/30/2002,401175.81,132344.53,36573.87,12544.22,32959.68,104999.6,83540.02,63451.6
8/31/2002,394908.91,126378.62,35761.54,12334.76,31700.89,97389.18,83428.37,63575.45
9/1/2002,388022.25,119519.52,34946.73,12124.9,30328.85,89255.06,82744.73,63327.92
9/2/2002,381825,113032.81,34161.61,11908.48,29023.38,87030.99,82518.09,63389.69
9/3/2002,375844.06,106592.38,33315.58,11696.06,27734.71,84806.93,81951.53,63327.92
9/4/2002,369218.75,100692.34,32490.96,11579.9,26541.85,82688.77,80486.16,63327.92
9/5/2002,363297.22,96319.16,31677.37,11585.55,25201.11,82265.14,78801.06,63142.89
9/6/2002,358028.88,91766.2,31096.26,11616.55,24218.18,81947.42,77556.28,63575.45
9/7/2002,354955.69,89709.2,30884.18,11661.92,23342.35,81533.8,76993.09,63575.45
9/8/2002,350351.25,87763.14,30635.31,11670.52,22316.04,81369.81,76541.39,63699.61
9/9/2002,344475.75,85470.28,30331.34,11673.28,20948.6,82088.63,76541.39,63699.61
9/10/2002,338616.34,84825.77,30221.48,11676.19,20118.52,83747.85,76086.34,63699.61
9/11/2002,331898.66,83681.02,30130.2,11678.98,19377.58,85548.29,75975.72,63513.49
9/12/2002,325831.16,82609.66,30030.39,11681.75,18865.82,86430.85,75859.77,63513.49
9/13/2002,319177.28,81308.38,29930.88,11681.75,18475.83,84948.14,75299.06,63389.69
9/14/2002,312093.81,79906.69,29867.36,11684.66,18107.11,84948.14,74965.8,63451.6
9/15/2002,305660,78410.27,29732.39,11687.44,17785.25,83465.43,74402.54,63389.69
9/16/2002,299083.66,76825.55,29633.9,11690.36,17534.84,80549.84,73718.36,63327.92
9/17/2002,292724.81,75615.46,29544.4,11701.75,17508.65,79565.86,72591.88,63451.6
9/18/2002,285930.97,74934.52,29490.86,11701.75,17430.32,75826.77,73155.72,63327.92
9/19/2002,279212.5,75158.98,29437.39,11704.53,17262.11,74449.21,73155.72,63204.48
9/20/2002,272512.19,75903.52,29313.47,11707.45,17108.01,73498.04,71268.82,63204.48
9/21/2002,265597.03,77761.6,29233.57,11704.53,16917.62,74022.82,69846.22,63019.81
9/22/2002,259160.11,79485.88,29136.73,11707.45,16766.59,73334.04,67202.35,63142.89
9/23/2002,252337.39,81185.45,29066.31,11710.23,16604.79,72514.06,64563.07,63142.89
9/24/2002,245514.67,82985.65,28987.53,11713.15,16528.76,69594.95,61496.55,63451.6
9/25/2002,238746.02,84697.44,28844.24,11713.15,16541.87,67401.83,59341.54,63019.81
9/26/2002,233038.41,86511.66,28788.59,11715.94,16567.48,65635.59,57191.99,62835.68
9/27/2002,228755.2,87233.32,28714.56,11715.94,16666.66,63749.62,55466.34,63389.69
9/28/2002,226105.59,86575.52,28641.17,11721.65,16741.56,61205.04,52891.66,62774.45
9/29/2002,225079.61,84634.97,28466.36,11733.07,16829.65,57672.57,49773.82,63019.81
9/30/2002,224880.39,82050.3,28448.02,11727.35,16929.96,56654.75,49453.79,63019.81
10/1/2002,225288.8,80089.82,28448.02,11736,17108.01,58301.23,48194.21,63389.69
10/2/2002,225488.02,79187.1,28457.42,11738.79,17352.34,55247.75,45547.69,62774.45
10/3/2002,225697.19,79785.79,28475.73,11741.72,17573.87,57403.15,42691.51,62835.68
10/4/2002,226105.59,80332.63,28539.74,11753.02,17811.87,57912.06,41959.28,62835.68
10/5/2002,226922.39,80698.26,28594.88,11764.48,18053.08,57043.91,40267.11,62652.09
10/6/2002,226922.39,80939.98,28594.88,11767.42,18228.97,57912.06,41104.48,62774.45
10/7/2002,227121.61,81125.48,28622.75,11770.21,18503.48,56145.83,40373.36,62835.68
10/8/2002,227330.78,81248.41,28650.16,11775.95,18781.42,56894.23,40474.82,62835.68
10/9/2002,227530,81248.41,28677.64,11775.95,19092.75,57163.66,40267.11,62713.2
10/10/2002,227530,81248.41,28733.04,11778.88,19434.73,58540.72,37046.93,62774.45
10/11/2002,227729.22,81431.57,28761.04,11781.67,19766.22,60576.38,37046.93,62896.98
10/12/2002,227729.22,82299.04,28761.04,11781.67,20029.85,67162.34,37676.15,62713.2
10/13/2002,227729.22,83111.39,28761.04,11787.42,20356.13,72645.26,36629.93,62713.2
10/14/2002,227729.22,83807.73,28761.04,11784.63,20627.63,79303.47,36523.91,62713.2
10/15/2002,227938.41,84954.3,28770.07,11790.36,20917.78,87631.14,36523.91,63081.29
10/16/2002,228137.63,86380.77,28788.59,11790.36,21212.02,95079.99,36317.77,62774.45
10/17/2002,228137.63,87828.02,28798.11,11793.17,21542.06,96280.27,36317.77,62713.2
10/18/2002,228137.63,89167.63,28825.69,11796.11,21878.06,111216.04,36013.25,62774.45
10/19/2002,228137.63,90798.94,28835.19,11796.11,22201.71,111216.04,35700.93,62713.2
10/20/2002,228346.8,92391.69,28853.75,11798.91,22547.62,111216.04,35597.4,63019.81
10/21/2002,228346.8,94154.94,28881.42,11801.86,22932.89,136717.48,35488.99,63824.01
10/22/2002,228954.42,96538.95,28917.49,11813.36,23428.16,144083.81,35597.4,63451.6
